problem,run,target_FE,actual_FE,gen,figure_file
LIRCMOP6_BC,1,30000,30100,136,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP6_BC_run1/figures/LIRCMOP6_BC_run1_targetFE030000.png
LIRCMOP6_BC,1,50000,50120,227,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP6_BC_run1/figures/LIRCMOP6_BC_run1_targetFE050000.png
LIRCMOP6_BC,1,70000,70140,318,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP6_BC_run1/figures/LIRCMOP6_BC_run1_targetFE070000.png
LIRCMOP6_BC,1,100000,100060,454,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP6_BC_run1/figures/LIRCMOP6_BC_run1_targetFE100000.png
LIRCMOP7_BC,1,10000,10043,45,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE010000.png
LIRCMOP7_BC,1,30000,30063,136,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE030000.png
LIRCMOP7_BC,1,50000,50083,227,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE050000.png
LIRCMOP7_BC,1,70000,70103,318,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE070000.png
LIRCMOP7_BC,1,100000,100023,454,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE100000.png
LIRCMOP8_BC,1,10000,10036,45,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE010000.png
LIRCMOP8_BC,1,30000,30056,136,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE030000.png
LIRCMOP8_BC,1,50000,50076,227,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE050000.png
LIRCMOP8_BC,1,70000,70096,318,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE070000.png
LIRCMOP8_BC,1,100000,100016,454,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE100000.png
LIRCMOP9_BC,1,10000,10044,45,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE010000.png
LIRCMOP9_BC,1,30000,30020,137,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE030000.png
LIRCMOP9_BC,1,50000,50113,229,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE050000.png
LIRCMOP9_BC,1,70000,70117,320,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE070000.png
LIRCMOP9_BC,1,100000,100037,456,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE100000.png
LIRCMOP10_BC,1,10000,10027,45,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE010000.png
LIRCMOP10_BC,1,30000,30202,137,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE030000.png
LIRCMOP10_BC,1,50000,50002,227,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE050000.png
LIRCMOP10_BC,1,70000,70022,318,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE070000.png
LIRCMOP10_BC,1,100000,100162,455,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/boundary_quality_refdir_runs1_20260622_120345/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE100000.png
