problem,run,target_FE,actual_FE,gen,figure_file
DASCMOP5_BC,3,70000,70000,349,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/DASCMOP5_BC_run3/figures/DASCMOP5_BC_run3_targetFE070000.png
DASCMOP5_BC,3,100000,100000,499,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/DASCMOP5_BC_run3/figures/DASCMOP5_BC_run3_targetFE100000.png
DASCMOP5_BC,3,NaN,NaN,499,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/DASCMOP5_BC_run3/figures/DASCMOP5_BC_run3_diagnostic_trends.png
LIRCMOP5_BC,3,10000,10000,49,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP5_BC_run3/figures/LIRCMOP5_BC_run3_targetFE010000.png
LIRCMOP5_BC,3,30000,30020,140,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP5_BC_run3/figures/LIRCMOP5_BC_run3_targetFE030000.png
LIRCMOP5_BC,3,50000,50040,231,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP5_BC_run3/figures/LIRCMOP5_BC_run3_targetFE050000.png
LIRCMOP5_BC,3,70000,70060,322,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP5_BC_run3/figures/LIRCMOP5_BC_run3_targetFE070000.png
LIRCMOP5_BC,3,100000,100200,459,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP5_BC_run3/figures/LIRCMOP5_BC_run3_targetFE100000.png
LIRCMOP5_BC,3,NaN,NaN,459,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP5_BC_run3/figures/LIRCMOP5_BC_run3_diagnostic_trends.png
LIRCMOP6_BC,3,10000,10075,48,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP6_BC_run3/figures/LIRCMOP6_BC_run3_targetFE010000.png
LIRCMOP6_BC,3,30000,30095,139,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP6_BC_run3/figures/LIRCMOP6_BC_run3_targetFE030000.png
LIRCMOP6_BC,3,50000,50115,230,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP6_BC_run3/figures/LIRCMOP6_BC_run3_targetFE050000.png
LIRCMOP6_BC,3,70000,70135,321,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP6_BC_run3/figures/LIRCMOP6_BC_run3_targetFE070000.png
LIRCMOP6_BC,3,100000,100055,457,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP6_BC_run3/figures/LIRCMOP6_BC_run3_targetFE100000.png
LIRCMOP6_BC,3,NaN,NaN,457,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP6_BC_run3/figures/LIRCMOP6_BC_run3_diagnostic_trends.png
LIRCMOP7_BC,3,10000,10156,48,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP7_BC_run3/figures/LIRCMOP7_BC_run3_targetFE010000.png
LIRCMOP7_BC,3,30000,30176,139,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP7_BC_run3/figures/LIRCMOP7_BC_run3_targetFE030000.png
LIRCMOP7_BC,3,50000,50196,230,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP7_BC_run3/figures/LIRCMOP7_BC_run3_targetFE050000.png
LIRCMOP7_BC,3,70000,70216,321,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP7_BC_run3/figures/LIRCMOP7_BC_run3_targetFE070000.png
LIRCMOP7_BC,3,100000,100136,457,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP7_BC_run3/figures/LIRCMOP7_BC_run3_targetFE100000.png
LIRCMOP7_BC,3,NaN,NaN,457,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP7_BC_run3/figures/LIRCMOP7_BC_run3_diagnostic_trends.png
LIRCMOP8_BC,3,10000,10130,47,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP8_BC_run3/figures/LIRCMOP8_BC_run3_targetFE010000.png
LIRCMOP8_BC,3,30000,30150,138,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP8_BC_run3/figures/LIRCMOP8_BC_run3_targetFE030000.png
LIRCMOP8_BC,3,50000,50170,229,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP8_BC_run3/figures/LIRCMOP8_BC_run3_targetFE050000.png
LIRCMOP8_BC,3,70000,70190,320,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP8_BC_run3/figures/LIRCMOP8_BC_run3_targetFE070000.png
LIRCMOP8_BC,3,100000,100110,456,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP8_BC_run3/figures/LIRCMOP8_BC_run3_targetFE100000.png
LIRCMOP8_BC,3,NaN,NaN,456,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP8_BC_run3/figures/LIRCMOP8_BC_run3_diagnostic_trends.png
LIRCMOP9_BC,3,10000,10050,47,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP9_BC_run3/figures/LIRCMOP9_BC_run3_targetFE010000.png
LIRCMOP9_BC,3,30000,30070,138,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP9_BC_run3/figures/LIRCMOP9_BC_run3_targetFE030000.png
LIRCMOP9_BC,3,50000,50090,229,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP9_BC_run3/figures/LIRCMOP9_BC_run3_targetFE050000.png
LIRCMOP9_BC,3,70000,70110,320,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP9_BC_run3/figures/LIRCMOP9_BC_run3_targetFE070000.png
LIRCMOP9_BC,3,100000,100030,456,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP9_BC_run3/figures/LIRCMOP9_BC_run3_targetFE100000.png
LIRCMOP9_BC,3,NaN,NaN,456,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP9_BC_run3/figures/LIRCMOP9_BC_run3_diagnostic_trends.png
LIRCMOP10_BC,3,10000,10028,47,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP10_BC_run3/figures/LIRCMOP10_BC_run3_targetFE010000.png
LIRCMOP10_BC,3,30000,30183,139,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP10_BC_run3/figures/LIRCMOP10_BC_run3_targetFE030000.png
LIRCMOP10_BC,3,50000,50203,230,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP10_BC_run3/figures/LIRCMOP10_BC_run3_targetFE050000.png
LIRCMOP10_BC,3,70000,70003,320,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP10_BC_run3/figures/LIRCMOP10_BC_run3_targetFE070000.png
LIRCMOP10_BC,3,100000,100143,457,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP10_BC_run3/figures/LIRCMOP10_BC_run3_targetFE100000.png
LIRCMOP10_BC,3,NaN,NaN,457,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/pair_count_ablation_runs3_plotrun3_20260622_191124/pair3/LIRCMOP10_BC_run3/figures/LIRCMOP10_BC_run3_diagnostic_trends.png
