problem,run,target_FE,actual_FE,gen,figure_file
LIRCMOP7_BC,1,30000,30136,138,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE030000.png
LIRCMOP7_BC,1,50000,50156,229,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE050000.png
LIRCMOP7_BC,1,70000,70176,320,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE070000.png
LIRCMOP7_BC,1,100000,100096,456,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE100000.png
LIRCMOP7_BC,1,NaN,NaN,456,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_diagnostic_trends.png
LIRCMOP8_BC,1,10000,10162,48,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE010000.png
LIRCMOP8_BC,1,30000,30182,139,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE030000.png
LIRCMOP8_BC,1,50000,50202,230,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE050000.png
LIRCMOP8_BC,1,70000,70002,320,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE070000.png
LIRCMOP8_BC,1,100000,100142,457,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE100000.png
LIRCMOP8_BC,1,NaN,NaN,457,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_diagnostic_trends.png
LIRCMOP9_BC,1,10000,10121,47,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE010000.png
LIRCMOP9_BC,1,30000,30141,138,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE030000.png
LIRCMOP9_BC,1,50000,50161,229,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE050000.png
LIRCMOP9_BC,1,70000,70181,320,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE070000.png
LIRCMOP9_BC,1,100000,100101,456,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE100000.png
LIRCMOP9_BC,1,NaN,NaN,456,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_diagnostic_trends.png
LIRCMOP10_BC,1,10000,10124,47,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE010000.png
LIRCMOP10_BC,1,30000,30144,138,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE030000.png
LIRCMOP10_BC,1,50000,50164,229,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE050000.png
LIRCMOP10_BC,1,70000,70184,320,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE070000.png
LIRCMOP10_BC,1,100000,100104,456,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE100000.png
LIRCMOP10_BC,1,NaN,NaN,456,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/sync_topk_K3_K5_runs1_plot_run1_20260622_225853/pair3/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_diagnostic_trends.png
