problem,run,condition_mode,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP6_BC,1,ref_only,11,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,52,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,12,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,59,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,13,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,53,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,14,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,55,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,15,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,56,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,16,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,86,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,17,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,18,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,89,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,19,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,98,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,20,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,130,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,21,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,105,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,22,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,122,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,23,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,115,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,24,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,105,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,25,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,124,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,26,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,122,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,27,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,150,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,28,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,121,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,29,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,135,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,30,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,174,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,31,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,145,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,32,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,153,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,33,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,184,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,34,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,137,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,35,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,143,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,36,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,142,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,37,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,163,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,38,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,171,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,39,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP6_BC,1,ref_only,40,3,1,0.02,3,0,0.0125149603710269,0.0125149603710269,3,5,2,0.000158102766798419,100,0.299773574727974,0.299773574727974,0,1.33700504978725,23.079199777443,zero,3,2,5,5,1.66666666666667,0.338830096416702,0.33884947073557,0,0.33884947073557,159.765531186466,1,0.0956339061004641,1,0.339239818576609,0.339472055522381,0.339472055522381,0.339239818576609,1,400,0,400,400,399,1,121,36,9,2,3,0,3,3,3,3,3,3,3,3,3,0,5
LIRCMOP6_BC,1,ref_only,41,6,1,0.02,6,0,0.0120843378557325,0.0134168817766879,6,7,2,0.000316205533596838,100,0.272669274493612,0.299521012290544,0,0.96920481314569,9.98484282065242,zero,2,5,7,7,1.16666666666667,0.148122748425044,0.148538805220173,0,0.148867519015214,NaN,1,0.0523046024554364,1,0.148260125292856,0.148867519015214,0.148312629408724,0.148867519015214,1,400,3,406,406,401,5,137,37,9,2,30,0,6,6,6,6,6,6,6,6,6,0,7
LIRCMOP6_BC,1,ref_only,42,6,1,0.02,6,0,0.0105473381436454,0.0107308436672445,6,8,2,0.000316205533596838,100,0.25579471967694,0.265771902657201,0,1.0489191705987,8.25070134612046,zero,3,5,8,8,1.33333333333333,0.147036659352156,0.149697099812952,0,0.153729950805191,NaN,1,0.0338443574389724,1,0.149037438827523,0.153729950805191,0.151378110487431,0.153729950805191,1,400,6,412,412,405,7,138,40,9,3,42,0,9,9,9,9,6,6,6,6,6,0,8
LIRCMOP6_BC,1,ref_only,43,12,1,0.05,12,0,0.00961699429805038,0.0121427985389876,12,20,2,0.000632411067193676,100,0.287201496398409,0.354501632910911,0,1.14108065810402,9.33364879745941,zero,9,11,20,20,1.66666666666667,0.148009503593735,0.154007855903303,0,0.157078911976248,NaN,0.9,0.0175528619252303,1,0.148326848173891,0.157078911976248,0.154691618511813,0.157246130226774,1,400,6,412,412,403,9,122,37,18,5,49,0,12,12,12,12,12,12,12,12,12,0,20
LIRCMOP6_BC,1,ref_only,44,21,1,0.08,21,0,0.00743095065409161,0.011603926459374,21,30,2,0.00110671936758893,100,0.28929174149833,0.354501632910911,0,1.00490755108665,7.16021727414351,zero,17,13,30,30,1.42857142857143,0.123350031416739,0.125843647003424,0,0.135229178137362,NaN,0.733333333333333,0.0366574880529125,1,0.127386986586272,0.135721133024086,0.134711748465561,0.136380624939513,1,400,12,424,424,406,18,190,40,28,8,189,0,21,21,21,21,21,21,21,21,21,0,30
LIRCMOP6_BC,1,ref_only,45,30,1,0.1,30,0,0.00574980618369331,0.0108253962207127,30,30,2,0.00158102766798419,100,0.293334530204245,0.358398343794462,0,0.646025001664653,5.07699954101334,zero,18,12,30,30,1,0.0685119763769506,0.0770581713375535,0,0.0770581713375535,NaN,0.8,0.024963953378028,1,0.0706663856858448,0.0780088221901322,0.0787692040443302,0.075265286148744,1,400,21,442,442,414,28,175,42,30,10,339,0,30,30,30,30,30,30,30,30,30,0,30
LIRCMOP6_BC,1,ref_only,46,37,1,0.15,37,0,0.00709603173280795,0.0174119988819607,37,30,2,0.00194993412384717,86.4864864864865,0.319022738915832,0.383696442558748,0,0.832305759908751,3.50994913701239,zero,26,4,30,30,0.810810810810811,0.0526671697423928,0.054848500540282,0,0.0633500019226443,NaN,0.366666666666667,-0.021160418795846,0.933333333333333,0.0562643477397729,0.0641412692040211,0.0649767058721952,0.0584451470468001,1,400,30,460,460,424,36,181,48,43,16,553,0,40,40,40,40,37,37,37,37,37,0,30
LIRCMOP6_BC,1,ref_only,47,57,1,0.19,57,0,0.00550351035419324,0.0187135110285061,57,30,2,0.00300395256916996,56.140350877193,0.319022738915832,0.434793188631367,0,0.791817349839808,2.96768164319545,zero,23,7,30,30,0.526315789473684,0.0401161545140375,0.0437833106862173,0,0.0514061148299804,NaN,0.266666666666667,-0.0288193236753551,0.789473684210526,0.0455952577467917,0.0523431910040014,0.0523460966460906,0.0520439496767583,1,400,37,474,474,424,50,183,49,46,20,794,0,60,60,60,60,57,57,57,57,57,0,30
LIRCMOP6_BC,1,ref_only,48,57,1,0.19,57,0,0.0040316806730335,0.0123364468638264,57,30,2,0.00300395256916996,56.140350877193,0.319022738915832,0.422777750187565,0,0.5896906647143,2.83935780024546,zero,18,12,30,30,0.526315789473684,0.0356375559794412,0.0459619934313563,0,0.0482885726714958,NaN,0.366666666666667,-0.0143363414516867,0.842105263157895,0.0358893348469238,0.0488143745069497,0.0469814981352134,0.0503415508931003,1,400,57,514,514,445,69,186,52,44,22,1405,0,66,66,66,66,57,57,57,57,57,0,30
LIRCMOP6_BC,1,ref_only,49,51,1,0.17,51,0,0.00409835154486078,0.00717175715380162,51,30,2,0.00268774703557312,62.7450980392157,0.302327292288582,0.437124686937465,0,0.625206507607581,2.2005823057059,zero,17,13,30,30,0.588235294117647,0.0285658447281706,0.0300498385575661,0,0.0450089625213743,NaN,0.5,-0.00010276914239371,1,0.0317459840359156,0.046622910578066,0.0469883938982181,0.0435676744258721,1,400,57,514,514,440,74,182,54,42,21,1313,0,63,63,63,63,51,51,51,51,51,0,30
LIRCMOP6_BC,1,ref_only,50,63,1,0.22,63,0,0.00316714675273967,0.0079920628736696,63,30,2,0.0033201581027668,50.7936507936508,0.319022738915832,0.541025071941477,0,0.724534015798008,2.87105228536912,zero,19,11,30,30,0.476190476190476,0.0421514961897368,0.0459181025628878,0,0.0586655251474748,NaN,0.6,0.0129086217040928,0.772727272727273,0.047441877832308,0.0595047965684137,0.059452717658346,0.0602206795698384,1,400,51,502,502,433,69,223,56,47,23,1226,0,69,69,69,69,63,63,63,63,63,0,30
LIRCMOP6_BC,1,ref_only,51,68,1,0.23,68,0,0.00419220839006813,0.0105302906299525,68,30,2,0.0035836627140975,47.0588235294118,0.337515290732518,0.47145487302361,0,0.629777558875291,1.91283199082254,zero,16,14,30,30,0.441176470588235,0.0126742486607451,0.0160426213463024,0,0.0264868570116533,NaN,0.6,0.00460329408531823,0.826086956521739,0.018150671633722,0.0276093510060712,0.0277184287671542,0.0276099024591133,1,400,63,526,526,440,86,224,53,45,27,2116,0,80,80,80,80,68,68,68,68,68,0,30
LIRCMOP6_BC,1,ref_only,52,75,1,0.25,75,0,0.00375900677848325,0.00952240585208637,75,30,2,0.00395256916996047,42.6666666666667,0.327119544544392,0.529453706934037,0,0.593591478924744,1.69807647780921,zero,19,11,30,30,0.4,0.0126269858396498,0.0223541365787069,0,0.0349769381361902,NaN,0.833333333333333,0.0438173039454275,0.8,0.0216968490441881,0.0354925764481027,0.033778376812908,0.0367263186874098,1,400,68,536,536,448,88,188,53,51,29,1437,0,87,87,87,87,75,75,75,75,75,0,30
LIRCMOP6_BC,1,ref_only,53,81,1,0.27,81,0,0.00366601601169458,0.00857971830400041,81,30,2,0.00426877470355731,39.5061728395062,0.351719662550805,0.529453706934037,0,0.541200845176583,1.76592735337615,zero,15,15,30,2,0.37037037037037,0.00754013871186081,0.0107281836187655,0,0.0237098971874409,NaN,0.666666666666667,0.0581980653750843,0.0740740740740741,0.0138929702248367,0.0252366169575522,0.0233241540459317,0.0271490798691727,0.0666666666666667,400,75,550,550,453,97,218,61,49,31,2084,0,93,93,93,93,81,81,81,81,81,0,30
LIRCMOP6_BC,1,ref_only,54,84,1,0.28,84,0,0.00323953772754236,0.00710463926733812,84,30,2,0.00442687747035573,38.0952380952381,0.333246904087528,0.534119750748588,0,0.525726177368143,1.20505161130408,zero,11,19,30,0,0.357142857142857,0.0106653362184086,0.0115353777749713,0,0.0239457799934322,NaN,0.533333333333333,0.00416986364414251,0,0.0167503011734178,0.0247902895811191,0.0258806873600941,0.0239059098814913,0,400,81,562,562,452,110,224,58,48,32,2517,0,96,96,96,96,84,84,84,84,84,0,30
LIRCMOP6_BC,1,ref_only,55,81,1,0.28,81,0,0.00301673763953064,0.00758281157978184,81,30,2,0.00426877470355731,39.5061728395062,0.338243655381531,0.534119750748588,0,0.494032016426135,1.37309143559968,zero,14,16,30,30,0.37037037037037,0.00380347991187967,0.00943043668902489,0,0.0183814784144073,NaN,0.633333333333333,0.0179878774447865,0.821428571428571,0.0109058109527775,0.0193179852935169,0.0143344737846024,0.0246532536865493,1,400,84,568,568,442,126,235,59,52,36,3643,0,105,105,105,105,81,81,81,81,81,0,30
LIRCMOP6_BC,1,ref_only,56,90,1,0.3,90,0,0.00317898048834984,0.00790189084186172,90,30,2,0.00474308300395257,35.5555555555556,0.345849068717454,0.535708383925694,0,0.497208994529686,1.74838182326112,zero,13,17,30,30,0.333333333333333,0.0107578821135312,0.0193421078587062,0,0.0285857542908632,NaN,0.7,0.0184875377039909,0.866666666666667,0.0232508886796131,0.0300410438179952,0.0304423403136241,0.029432641837744,1,400,81,562,562,440,122,206,60,53,38,3227,0,114,114,114,114,90,90,90,90,90,0,30
LIRCMOP6_BC,1,ref_only,57,96,1,0.32,96,0,0.00276223635084422,0.00687976436754363,96,30,2,0.00505928853754941,33.3333333333333,0.325628246477598,0.537297017102799,0,0.478975946743672,1.44386885829141,zero,12,18,30,30,0.3125,0.00543426943661245,0.00746043806781797,0,0.0224002158168337,NaN,0.366666666666667,-0.0161550748188895,0.90625,0.013649491936087,0.0238777664268578,0.0221047147820702,0.0263604516976181,1,400,90,580,580,454,126,253,62,55,40,3356,0,119,119,119,119,96,96,96,96,96,0,30
LIRCMOP6_BC,1,ref_only,58,96,1,0.32,96,0,0.00248600087576317,0.00634084596913266,96,30,2,0.00505928853754941,33.3333333333333,0.358469644255094,0.534119750748588,0,0.558705986395844,1.5387494777178,zero,15,15,30,30,0.3125,0.0121848885538898,0.0140731404798127,0,0.025207170010322,NaN,0.566666666666667,0.0286190781438496,0.6875,0.0194656842120227,0.0259619982724047,0.0253116594968638,0.0266123370479456,1,400,96,592,592,476,116,273,63,55,36,2888,0,108,108,108,108,96,96,96,96,96,0,30
LIRCMOP6_BC,1,ref_only,59,90,1,0.3,90,0,0.0029964660977494,0.00776285727612531,90,30,2,0.00474308300395257,35.5555555555556,0.368913829544281,0.520576364530019,0,0.522045238958651,2.9820007689519,zero,10,20,30,30,0.333333333333333,0.0401429010361428,0.0485466058659843,0,0.0485714245865626,NaN,0.7,0.023507657676304,0.933333333333333,0.044242876122574,0.0494713797687451,0.0506001474963161,0.0492323521123576,1,400,96,592,592,478,114,278,65,49,37,3826,0,111,111,111,111,90,90,90,90,90,0,30
LIRCMOP6_BC,1,ref_only,60,99,1,0.33,99,0,0.00239630380494982,0.00601756725651202,99,30,2,0.00521739130434783,32.3232323232323,0.384373177035185,0.534119750748588,0,0.491338191846931,1.43036317389379,zero,14,16,30,0,0.303030303030303,0.00902381131583121,0.0131828614654015,0,0.0258755240266991,NaN,0.633333333333333,0.0259413033640781,0,0.0185098447526599,0.0265172103640266,0.0265918752068997,0.0263694442871207,0,400,90,580,580,476,104,237,66,56,37,2391,0,110,110,110,110,99,99,99,99,99,0,30
