setting,variant,condition_mode,advWeight,reconstructionWeight,nGen,zDim,ganIter,ganMiniBatch,trainMode,trainZMode,sampleZMode,maxCandidatePairsPerRef,networkPreset,generatorHidden,discriminatorHidden,problem,run,target_FE,actual_FE,gen,figure_file
A_ref_only_adv,A_ref_only_adv,ref_only,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,100000,100046,438,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/A_ref_only_adv/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE100000_train_reconstruction.png
A_ref_only_adv,A_ref_only_adv,ref_only,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,10000,10079,45,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/A_ref_only_adv/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE010000_train_reconstruction.png
A_ref_only_adv,A_ref_only_adv,ref_only,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,30000,30224,133,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/A_ref_only_adv/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE030000_train_reconstruction.png
A_ref_only_adv,A_ref_only_adv,ref_only,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,50000,50004,219,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/A_ref_only_adv/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE050000_train_reconstruction.png
A_ref_only_adv,A_ref_only_adv,ref_only,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,70000,70014,306,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/A_ref_only_adv/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE070000_train_reconstruction.png
A_ref_only_adv,A_ref_only_adv,ref_only,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,100000,100144,437,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/A_ref_only_adv/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE100000_train_reconstruction.png
A_ref_only_adv,A_ref_only_adv,ref_only,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,10000,10169,46,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/A_ref_only_adv/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE010000_train_reconstruction.png
A_ref_only_adv,A_ref_only_adv,ref_only,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,30000,30179,133,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/A_ref_only_adv/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE030000_train_reconstruction.png
A_ref_only_adv,A_ref_only_adv,ref_only,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,50000,50189,220,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/A_ref_only_adv/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE050000_train_reconstruction.png
A_ref_only_adv,A_ref_only_adv,ref_only,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,70000,70199,307,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/A_ref_only_adv/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE070000_train_reconstruction.png
A_ref_only_adv,A_ref_only_adv,ref_only,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,100000,100099,437,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/A_ref_only_adv/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE100000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,10000,10013,47,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP5_BC_run1/figures/LIRCMOP5_BC_run1_targetFE010000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,30000,30023,134,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP5_BC_run1/figures/LIRCMOP5_BC_run1_targetFE030000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,50000,50033,221,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP5_BC_run1/figures/LIRCMOP5_BC_run1_targetFE050000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,70000,70043,308,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP5_BC_run1/figures/LIRCMOP5_BC_run1_targetFE070000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,100000,100173,439,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP5_BC_run1/figures/LIRCMOP5_BC_run1_targetFE100000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,10000,10220,49,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP6_BC_run1/figures/LIRCMOP6_BC_run1_targetFE010000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,30000,30000,135,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP6_BC_run1/figures/LIRCMOP6_BC_run1_targetFE030000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,50000,50010,222,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP6_BC_run1/figures/LIRCMOP6_BC_run1_targetFE050000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,70000,70020,309,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP6_BC_run1/figures/LIRCMOP6_BC_run1_targetFE070000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP6_BC,1,100000,100150,440,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP6_BC_run1/figures/LIRCMOP6_BC_run1_targetFE100000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,10000,10129,46,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE010000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,30000,30139,133,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE030000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,50000,50149,220,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE050000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,70000,70159,307,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE070000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP7_BC,1,100000,100059,437,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP7_BC_run1/figures/LIRCMOP7_BC_run1_targetFE100000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,10000,10116,47,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE010000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,30000,30126,134,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE030000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,50000,50136,221,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE050000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,70000,70146,308,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE070000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP8_BC,1,100000,100046,438,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP8_BC_run1/figures/LIRCMOP8_BC_run1_targetFE100000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,10000,10107,45,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE010000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,30000,30071,132,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE030000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,50000,50081,219,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE050000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,70000,70091,306,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE070000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP9_BC,1,100000,100221,437,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP9_BC_run1/figures/LIRCMOP9_BC_run1_targetFE100000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,10000,10169,46,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE010000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,30000,30148,133,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE030000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,50000,50158,220,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE050000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,70000,70168,307,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE070000_train_reconstruction.png
B_ref_only_adv_huber,B_ref_only_adv_huber,ref_only,1,1,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP10_BC,1,100000,100068,437,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/B_ref_only_adv_huber/LIRCMOP10_BC_run1/figures/LIRCMOP10_BC_run1_targetFE100000_train_reconstruction.png
C_ref_tau_adv,C_ref_tau_adv,ref_tau,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,10000,10013,47,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/C_ref_tau_adv/LIRCMOP5_BC_run1/figures/LIRCMOP5_BC_run1_targetFE010000_train_reconstruction.png
C_ref_tau_adv,C_ref_tau_adv,ref_tau,1,0,30,2,50,32,iter,zero,zero,3,default,64:64:64,64:64:32,LIRCMOP5_BC,1,30000,30023,134,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CBS_CGAN/train_quality_baseline_ABCD_LIR6_run1_20260624_024446/C_ref_tau_adv/LIRCMOP5_BC_run1/figures/LIRCMOP5_BC_run1_targetFE030000_train_reconstruction.png
