variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,family,run,seed,status,error_message,N,D,maxFE,trainGap,nGen,zDim,perRef,nearTau,ganIter,probeRawN,stageProbeN,ganDPretrainIter,ganDSteps,ganGSteps,archiveGap,ganArchMode,ganMiniBatch,ganRealLabel,ganLrD,ganLrG,ganTrainMode,target_text,runtime,IGD,HV,Feasible_rate,finalFE,finalPopCount,finalFeasibleCount,finalFeasibleRateManual,finalBestCount,final_AF_size,final_AI_size,final_AF_ref_count,final_AF_ref_cov,final_Gap_obj_med,final_Train_AF_count,final_archive_filter_candidate_count,final_archive_filter_keep_count,final_archive_filter_keep_ratio,final_archive_pair_direction_candidate_count,final_archive_pair_direction_keep_count,final_archive_pair_direction_keep_ratio,final_archive_pair_ref_candidate_count,final_archive_pair_ref_keep_count,final_archive_pair_ref_keep_ratio,final_train_ref_count,final_train_ref_cov,final_target_triple_ready,final_target_pair_count,final_target_triple_count,final_target_condition_dim,final_target_condition_mode_code,final_target_ref_token_dim,final_target_direction_norm_mean,final_target_filter_mode_code,final_target_filter_pre_count,final_target_filter_post_count,final_target_filter_retain_ratio,final_target_filter_pre_ref_count,final_target_filter_pre_ref_cov,final_target_filter_post_ref_count,final_target_filter_post_ref_cov,final_condition_knn_k,final_condition_knn_decision_spread_mean,final_condition_knn_decision_spread_median,final_condition_knn_decision_spread_p90,final_pair_ai_dom_count,final_pair_mutual_nd_count,final_pair_af_dom_count,final_pair_ai_dom_ratio,final_pair_mutual_nd_ratio,final_train_direction_candidate_count,final_train_direction_keep_count,final_train_direction_retain_ratio,final_train_direction_mode_code,final_train_weight_count,final_train_weight_min,final_train_weight_mean,final_train_weight_max,final_boundary_quality_label_count,final_boundary_quality_label_mean,final_boundary_quality_label_median,final_boundary_quality_label_p10,final_boundary_quality_label_p90,final_boundary_quality_label_min,final_boundary_quality_label_max,final_target_mismatch_count,final_target_mismatch_identity_count,final_target_mismatch_batch_count,final_target_mismatch_identity_rate,final_gan_d_diag_status,final_gan_d_diag_count,final_gan_d_real_count,final_gan_d_ai_count,final_gan_d_fake_count,final_gan_d_mismatch_count,final_gan_d_uniform_count,final_gan_d_real_prob_mean,final_gan_d_ai_prob_mean,final_gan_d_fake_prob_mean,final_gan_d_mismatch_prob_mean,final_gan_d_uniform_prob_mean,final_gan_d_prob_gap,final_gan_d_confusion_abs_margin,final_gan_d_real_acc,final_gan_d_ai_acc,final_gan_d_fake_acc,final_gan_d_mismatch_acc,final_gan_d_uniform_acc,final_gan_d_bal_acc,final_BoundaryHit_all,final_ObjInterfaceScore,final_RefCov,final_DuplicateRate,final_GAN_to_Segment_Dist50,final_GAN_to_Segment_Dist90,final_GAN_to_Decision_Segment_Dist50,final_GAN_to_Decision_Segment_Dist90,final_GAN_to_AF_Dist90,final_AF_Cover_epsilon,final_AF_CoverEpsilon,final_PairCover_epsilon,final_PairCoverEpsilon,final_LargestClusterRate_epsilon,final_EffectiveClusterCount_epsilon,final_ClusterEpsilon,final_RawGANOutsideStandardRangeCount,final_RawGANFeasibleRate,final_InjectedCount,final_GAN_to_AF_ObjNN_mean,final_GAN_to_AF_ObjNN_median,final_GAN_to_AF_ObjNN_p90,final_GAN_to_AF_DecNN_mean,final_GAN_to_AF_DecNN_median,final_GAN_to_AF_DecNN_p90,final_RawGANVarClipRate,core_metrics_file,stage_metrics_file,snapshot_count,snapshot_folder,snapshot_manifest_file
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,2,2,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,460.696921666667,0.00579780659584137,0.348228351340973,1,100100,100,100,1,100,120,120,73,0.73,NaN,NaN,125,122,0.976,122,121,0.991803278688525,121,121,1,73,0.73,1,120,0,4,0,0,0.00933465587113744,0,120,120,1,73,0.73,73,0.73,0,NaN,NaN,NaN,67,53,0,0.558333333333333,0.441666666666667,0,0,NaN,0,0,NaN,NaN,NaN,120,1,1,1,1,1,1,6000,0,100,0,1,100,100,100,100,100,100,0.615837004780769,0.0434937683163136,0.29672133981303,0.0208012064185379,6.51741211344741e-17,0.31911566496774,0.15955783248387,0.83,0.97,0.92,1,1,0.944,0,7.89987837506701e-12,0.24,0,1.93763106046036,4.49315257239498,0.0054894966686563,0.0110939924721332,4.49315257239498,0,0.05,0,0.05,0.06,40.3225806451613,0.05,41,0.02,1,2.52352964967575,1.98815574063181,4.49315257239498,0.00818799270561416,0.00763957695769922,0.0126061581549561,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_DASCMOP5_BC_run2_tpd25af2d4_36ac_428e_8d59_f2db79db0d57/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_DASCMOP5_BC_run2_tpd25af2d4_36ac_428e_8d59_f2db79db0d57/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,DASCMOP5_BC,DASCMOP_BC,3,3,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,508.228244041667,0.0117624584182546,0.343126135771475,1,100150,100,100,1,100,137,137,62,0.62,NaN,NaN,167,164,0.982035928143713,164,160,0.975609756097561,160,155,0.96875,62,0.62,1,137,0,4,0,0,0.0148734620079523,0,137,137,1,62,0.62,62,0.62,0,NaN,NaN,NaN,64,73,0,0.467153284671533,0.532846715328467,0,0,NaN,0,0,NaN,NaN,NaN,137,1,1,1,1,1,1,6850,0,150,0,1,100,100,100,100,100,100,0.573671722263098,0.0138644022648308,0.322706746608019,0.0642035607795115,1.60363388853083e-23,0.250964975655079,0.125482487827539,0.78,1,0.94,0.95,1,0.934,0.04,7.1759317865642e-07,0.22,0,2.82917513159997,7.84353230530561,0.00786254008961201,0.0119845463823428,7.85813093866895,0,0.05,0,0.05,0.04,43.1034482758621,0.05,40,0.06,3,3.76399453420713,2.93172072383811,7.85813093866895,0.00992640369566447,0.00939897204462557,0.016056050724773,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_DASCMOP5_BC_run3_tp37dcc0ee_da87_4c47_9cac_63265bbfbead/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_DASCMOP5_BC_run3_tp37dcc0ee_da87_4c47_9cac_63265bbfbead/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,591.235419125,0.0593977220713733,0.27059676850972,1,100200,100,100,1,100,43,43,33,0.33,NaN,NaN,177,165,0.932203389830508,165,47,0.284848484848485,47,43,0.914893617021277,33,0.33,1,43,0,4,0,0,0.0312343498171111,0,43,43,1,33,0.33,33,0.33,0,NaN,NaN,NaN,10,33,0,0.232558139534884,0.767441860465116,0,0,NaN,0,0,NaN,NaN,NaN,43,1,1,1,1,1,1,2150,0,50,0,1,100,100,100,100,100,100,0.425727243721485,0.261267778007087,0.349113524109125,0.265509047504417,9.11099092867117e-11,0.07661371961236,0.112579616084695,0.23,0.85,0.97,0.92,1,0.794,0.04,0.000121720600669108,0.32,0,0.0939439262490591,0.457119194116662,0.0293495139227388,0.0572183088766572,0.647693087813672,0.255813953488372,0.05,0.441860465116279,0.05,0.66,2.25225225225225,0.05,0,0.08,4,0.215807838759686,0.097929848780403,0.647693087813672,0.0396345351060061,0.0351637762506438,0.0573657429797673,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run1_tpe6cabb84_186a_40ef_b09b_595c23dacc6b/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run1_tpe6cabb84_186a_40ef_b09b_595c23dacc6b/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,479.792868708333,0.0404746767070802,0.276303142548302,1,100050,100,100,1,100,51,51,32,0.32,NaN,NaN,173,159,0.919075144508671,159,52,0.327044025157233,52,51,0.980769230769231,32,0.32,1,51,0,4,0,0,0.0801430329433771,0,51,51,1,32,0.32,32,0.32,0,NaN,NaN,NaN,11,40,0,0.215686274509804,0.784313725490196,0,0,NaN,0,0,NaN,NaN,NaN,51,1,1,1,1,1,1,2550,0,50,0,1,100,100,100,100,100,100,0.456276634633541,0.165243137060419,0.363478187769651,0.224563482674469,1.72459031611733e-05,0.0927984468638897,0.0901225887984037,0.38,0.91,0.94,0.93,1,0.832,0.32,0.0531727181873914,0.4,0,0.182488872522961,0.362202409522556,0.0340718362125027,0.052075449285687,0.362202409522556,0.352941176470588,0.05,0.352941176470588,0.05,0.22,10.5932203389831,0.05,0,0.46,23,0.197507420742685,0.189129096545119,0.362202409522556,0.037866645942668,0.037572613951275,0.0556544273149146,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run2_tp13341e95_2365_45fb_bd5c_363b9d397dea/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run2_tp13341e95_2365_45fb_bd5c_363b9d397dea/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,472.662352333333,0.0277443253322072,0.280324515101997,1,100000,100,100,1,100,30,30,23,0.23,NaN,NaN,156,150,0.961538461538462,150,37,0.246666666666667,37,30,0.810810810810811,23,0.23,1,30,0,4,0,0,0.0500494012183939,0,30,30,1,23,0.23,23,0.23,0,NaN,NaN,NaN,7,23,0,0.233333333333333,0.766666666666667,0,0,NaN,0,0,NaN,NaN,NaN,30,1,1,1,1,1,1,1500,0,50,0,1,100,100,100,100,100,100,0.408969376832247,0.0776736763855794,0.258399332650006,0.216903262807978,3.15140892479939e-06,0.150570044182241,0.166315645258874,0.15,1,1,0.98,1,0.826,0.12,0.0220119730122952,0.34,0,0.288289529897547,1.00116044946692,0.0357855762183994,0.0800248932367101,1.09891102944015,0.0333333333333333,0.05,0.0333333333333333,0.05,0.26,8.86524822695036,0.05,1,0.3,15,0.471808218797421,0.302675934997029,1.09891102944015,0.0458798477102839,0.0381177896002954,0.0800248932367101,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run3_tpffd9be68_c865_476a_a42f_f67eede89e3f/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run3_tpffd9be68_c865_476a_a42f_f67eede89e3f/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,595.575023666667,0.0168431256631352,0.190106342143725,1,100050,100,100,1,100,16,16,14,0.14,NaN,NaN,111,108,0.972972972972973,108,20,0.185185185185185,20,16,0.8,14,0.14,1,16,0,4,0,0,0.0577469152047149,0,16,16,1,14,0.14,14,0.14,0,NaN,NaN,NaN,0,16,0,0,1,0,0,NaN,0,0,NaN,NaN,NaN,16,1,1,1,1,1,1,800,0,50,0,1,100,100,100,100,100,100,0.474222309291363,0.107271870433314,0.428001701533794,0.150340588908623,3.60819705652644e-06,0.0462206077575684,0.0488879945874214,0.31,1,0.84,1,1,0.83,0.1,0,0.35,0,0.232076090886434,0.371154171056492,0.0271561535655048,0.0367323179689203,0.381954295069809,0,0.05,0,0.05,0.68,2.0259319286872,0.05,0,0,0,0.289699651253951,0.246310143924856,0.381954295069809,0.0313769776855238,0.0281770900072808,0.0376544910961035,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run1_tp74c9b80f_3eb4_4bb9_9161_b1ee35f777e7/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run1_tp74c9b80f_3eb4_4bb9_9161_b1ee35f777e7/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,708.8758565,0.0351847595220034,0.180169291694903,1,100050,100,100,1,100,47,47,23,0.23,NaN,NaN,118,116,0.983050847457627,116,58,0.5,58,51,0.879310344827586,23,0.23,1,47,0,4,0,0,0.0249431546680536,0,47,47,1,23,0.23,23,0.23,0,NaN,NaN,NaN,17,30,0,0.361702127659574,0.638297872340426,0,0,NaN,0,0,NaN,NaN,NaN,47,1,1,1,1,1,1,2350,0,50,0,1,100,100,100,100,100,100,0.569823521375656,0.0935737011475934,0.391360158696771,0.243752393593087,7.88921349988287e-06,0.178463362678886,0.0892316813394428,0.58,0.97,0.77,0.94,1,0.852,0.14,0.000180772302457616,0.29,0,0.0906293722328096,0.247961979622306,0.037735844877438,0.0476449667637851,0.247961979622306,0.659574468085106,0.05,0.702127659574468,0.05,0.44,4.41696113074205,0.05,1,0.16,8,0.125133721732909,0.107768378765594,0.247961979622306,0.0415247913674228,0.0405195645654887,0.0541095014543868,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run2_tp62982cd9_235c_4c22_ab62_fc79656a2dea/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run2_tp62982cd9_235c_4c22_ab62_fc79656a2dea/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,771.206734083333,1.34789413980691,0,1,100200,100,100,1,100,220,220,91,0.91,NaN,NaN,260,227,0.873076923076923,227,225,0.991189427312775,225,221,0.982222222222222,91,0.91,1,220,0,4,0,0,0.0115054644251141,0,220,220,1,91,0.91,91,0.91,0,NaN,NaN,NaN,138,82,0,0.627272727272727,0.372727272727273,0,0,NaN,0,0,NaN,NaN,NaN,220,0.997611784664067,1,1,1,0.641643166542053,1,11000,0,200,0,1,100,100,100,100,100,100,0.500015299916267,0.113847225966248,0.468172464072704,0.123236615657124,0.00546210445141407,0.0318428358435631,0.0159214179217815,0.46,0.95,0.76,0.94,1,0.822,0.18,0.00108895847506206,0.38,0,0.040530549586694,0.153639828252294,0.0369333674702378,0.0532134475459182,0.153639828252294,0.895454545454546,0.05,0.918181818181818,0.05,0.24,9.12408759124088,0.05,1,0.28,14,0.0651217701796019,0.0452375744623844,0.153639828252294,0.0432415047853676,0.0400208104041596,0.0569992750292244,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run3_tpf25b5ed1_4df1_46e0_b587_b2cba92a99cf/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run3_tpf25b5ed1_4df1_46e0_b587_b2cba92a99cf/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,855.069575708334,0.00824399852611231,0.293268188906427,1,100200,100,100,1,100,243,243,96,0.96,NaN,NaN,256,243,0.94921875,243,243,1,243,243,1,96,0.96,1,243,0,4,0,0,0.00749062136048259,0,243,243,1,96,0.96,96,0.96,0,NaN,NaN,NaN,135,108,0,0.555555555555556,0.444444444444444,0,0,NaN,0,0,NaN,NaN,NaN,243,1,1,1,1,1,1,12150,0,200,0,1,100,100,100,100,100,100,0.471065408587456,0.115413948133053,0.455487316548824,0.127325008334718,0.00137477829503868,0.0155780920386315,0.03672363743186,0.36,0.94,0.75,0.94,1,0.798,0.14,0.000802188062475032,0.34,0,0.056356184121526,0.158923469906929,0.0335308130154828,0.0422019219811009,0.163830711559377,0.489711934156379,0.05,0.539094650205761,0.05,0.26,9.3984962406015,0.05,0,0.3,15,0.0844006235402418,0.0625937813388933,0.163830711559377,0.0374878723850972,0.0369791153089385,0.0444696195207003,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run1_tp389a954a_3b56_41c6_80e4_b347d6bacebb/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run1_tp389a954a_3b56_41c6_80e4_b347d6bacebb/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,978.196797,0.0106132264989983,0.29220456282701,1,100000,100,100,1,100,269,269,92,0.92,NaN,NaN,288,272,0.944444444444444,272,272,1,272,272,1,92,0.92,1,269,0,4,0,0,0.00494602890401949,0,269,269,1,92,0.92,92,0.92,0,NaN,NaN,NaN,164,105,0,0.609665427509294,0.390334572490706,0,0,NaN,0,0,NaN,NaN,NaN,269,1,1,1,1,1,1,13450,0,250,0,1,100,100,100,100,100,100,0.558672844171524,0.152560064736043,0.49911111831665,0.126100118260487,2.65537427525252e-06,0.0595617258548737,0.0297808629274368,0.72,0.93,0.51,0.95,1,0.822,0.08,9.37676593277727e-07,0.33,0,0.0607829048936758,0.157629009870624,0.0275550167617834,0.0397580914407532,0.159659586107439,0.631970260223048,0.05,0.66542750929368,0.05,0.14,16.2337662337662,0.05,1,0.2,10,0.129755184719711,0.0619449169061856,0.159659586107439,0.0336900856419818,0.0317946754468451,0.0458601278607887,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run2_tp58719158_a014_43b3_b284_782b10fdff12/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run2_tp58719158_a014_43b3_b284_782b10fdff12/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,862.939173291666,0.0101550232251959,0.292185940782567,1,100050,100,100,1,100,247,247,93,0.93,NaN,NaN,258,247,0.957364341085271,247,247,1,247,247,1,93,0.93,1,247,0,4,0,0,0.00675146980457738,0,247,247,1,93,0.93,93,0.93,0,NaN,NaN,NaN,152,95,0,0.615384615384615,0.384615384615385,0,0,NaN,0,0,NaN,NaN,NaN,247,1,1,1,1,1,1,12350,0,200,0,1,100,100,100,100,100,100,0.47795915171504,0.126544123223918,0.463016788363457,0.132024030854728,1.01242856664272e-08,0.0149423633515835,0.0295120299607515,0.39,0.97,0.68,0.96,1,0.8,0.06,2.142380030867e-07,0.36,0,0.129821879626402,0.443465708648434,0.0370524603915743,0.0517006463425258,0.443465708648434,0.417004048582996,0.05,0.437246963562753,0.05,0.08,24.0384615384616,0.05,0,0.16,8,0.174106014099611,0.13703764548391,0.443465708648434,0.043156740806499,0.0422531353020123,0.0550689401874409,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run3_tp29488a41_4fbd_4b89_8c72_a9b1e310841f/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run3_tp29488a41_4fbd_4b89_8c72_a9b1e310841f/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,623.55005475,0.0173828746739175,0.288623493440161,1,100050,100,100,1,100,206,206,83,0.83,NaN,NaN,235,208,0.885106382978723,208,207,0.995192307692308,207,207,1,83,0.83,1,206,0,4,0,0,0.00618290418896385,0,206,206,1,83,0.83,83,0.83,0,NaN,NaN,NaN,121,85,0,0.587378640776699,0.412621359223301,0,0,NaN,0,0,NaN,NaN,NaN,206,0.997908204215244,1,1,1,0.569090068340302,1,10300,0,200,0,1,100,100,100,100,100,100,0.429278439432383,0.103335899449577,0.385043384581804,0.136219067596725,1.83666023964476e-06,0.0442350548505783,0.0928390879929066,0.23,0.98,0.91,0.98,1,0.82,0.18,0.00181287405570717,0.38,0,0.0273736942299143,0.111214266630714,0.0341123121348676,0.0472675337066189,0.111214266630714,0.87378640776699,0.05,0.888349514563107,0.05,0.86,1.34553283100108,0.05,1,0.2,10,0.0522502501982351,0.0309030524217981,0.111214266630714,0.0396436545994008,0.0366861917694235,0.0487723422326953,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP8_BC_run1_tpe7374564_72b9_4ff3_aae5_149827d2e4e7/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP8_BC_run1_tpe7374564_72b9_4ff3_aae5_149827d2e4e7/stage_metrics.csv,0,,
C7_boundaryQualityEval,ref_af_nd,af_not_dominates_ai,none,neighbor4,none,yt_dt,boundary_quality_eval,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,773.962798875001,0.0089393878523039,0.293068118948405,1,100150,100,100,1,100,229,229,89,0.89,NaN,NaN,240,230,0.958333333333333,230,230,1,230,229,0.995652173913044,89,0.89,1,229,0,4,0,0,0.00593704382325994,0,229,229,1,89,0.89,89,0.89,0,NaN,NaN,NaN,149,80,0,0.650655021834061,0.349344978165939,0,0,NaN,0,0,NaN,NaN,NaN,229,1,1,1,1,1,1,11450,0,200,0,1,100,100,100,100,100,100,0.378906226530671,0.0704492074496109,0.351346306502819,0.0694183190580824,8.76294989846535e-05,0.0275599200278521,0.134873733483255,0.07,0.99,1,1,1,0.812,0.14,1.48336828614592e-06,0.34,0,0.0346901464820093,0.0975283070683942,0.0279227140614917,0.0373769002357874,0.0975283070683942,0.799126637554585,0.05,0.807860262008734,0.05,0.2,9.54198473282443,0.05,0,0.12,6,0.0625035671539249,0.0383882440397533,0.0975283070683942,0.0335600956921055,0.0366365503046375,0.0403844194807364,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP8_BC_run2_tpe1edc56c_e9cc_467b_abad_47d6dae320ea/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP8_BC_run2_tpe1edc56c_e9cc_467b_abad_47d6dae320ea/stage_metrics.csv,0,,
