variant,archiveParetoFilterMode,archivePairDirectionMode,archiveSourceCapMode,archivePairRefMode,trainFilterMode,conditionMode,targetRealLabelMode,generatorMode,ganCriticMode,generatorLossMode,problem,family,run,seed,status,error_message,N,D,maxFE,trainGap,nGen,zDim,perRef,nearTau,ganIter,probeRawN,stageProbeN,ganDPretrainIter,ganDSteps,ganGSteps,archiveGap,ganArchMode,ganMiniBatch,ganRealLabel,ganLrD,ganLrG,ganTrainMode,target_text,runtime,IGD,HV,Feasible_rate,finalFE,finalPopCount,finalFeasibleCount,finalFeasibleRateManual,finalBestCount,final_AF_size,final_AI_size,final_AF_ref_count,final_AF_ref_cov,final_Gap_obj_med,final_Train_AF_count,final_archive_filter_candidate_count,final_archive_filter_keep_count,final_archive_filter_keep_ratio,final_archive_pair_direction_candidate_count,final_archive_pair_direction_keep_count,final_archive_pair_direction_keep_ratio,final_archive_pair_ref_candidate_count,final_archive_pair_ref_keep_count,final_archive_pair_ref_keep_ratio,final_train_ref_count,final_train_ref_cov,final_target_triple_ready,final_target_pair_count,final_target_triple_count,final_target_condition_dim,final_target_condition_mode_code,final_target_ref_token_dim,final_target_direction_norm_mean,final_target_filter_mode_code,final_target_filter_pre_count,final_target_filter_post_count,final_target_filter_retain_ratio,final_target_filter_pre_ref_count,final_target_filter_pre_ref_cov,final_target_filter_post_ref_count,final_target_filter_post_ref_cov,final_condition_knn_k,final_condition_knn_decision_spread_mean,final_condition_knn_decision_spread_median,final_condition_knn_decision_spread_p90,final_pair_ai_dom_count,final_pair_mutual_nd_count,final_pair_af_dom_count,final_pair_ai_dom_ratio,final_pair_mutual_nd_ratio,final_train_direction_candidate_count,final_train_direction_keep_count,final_train_direction_retain_ratio,final_train_direction_mode_code,final_train_weight_count,final_train_weight_min,final_train_weight_mean,final_train_weight_max,final_boundary_quality_label_count,final_boundary_quality_label_mean,final_boundary_quality_label_median,final_boundary_quality_label_p10,final_boundary_quality_label_p90,final_boundary_quality_label_min,final_boundary_quality_label_max,final_target_mismatch_count,final_target_mismatch_identity_count,final_target_mismatch_batch_count,final_target_mismatch_identity_rate,final_gan_d_diag_status,final_gan_d_diag_count,final_gan_d_real_count,final_gan_d_ai_count,final_gan_d_fake_count,final_gan_d_mismatch_count,final_gan_d_uniform_count,final_gan_d_real_prob_mean,final_gan_d_ai_prob_mean,final_gan_d_fake_prob_mean,final_gan_d_mismatch_prob_mean,final_gan_d_uniform_prob_mean,final_gan_d_prob_gap,final_gan_d_confusion_abs_margin,final_gan_d_real_acc,final_gan_d_ai_acc,final_gan_d_fake_acc,final_gan_d_mismatch_acc,final_gan_d_uniform_acc,final_gan_d_bal_acc,final_BoundaryHit_all,final_ObjInterfaceScore,final_RefCov,final_DuplicateRate,final_GAN_to_Segment_Dist50,final_GAN_to_Segment_Dist90,final_GAN_to_Decision_Segment_Dist50,final_GAN_to_Decision_Segment_Dist90,final_GAN_to_AF_Dist90,final_AF_Cover_epsilon,final_AF_CoverEpsilon,final_PairCover_epsilon,final_PairCoverEpsilon,final_LargestClusterRate_epsilon,final_EffectiveClusterCount_epsilon,final_ClusterEpsilon,final_RawGANOutsideStandardRangeCount,final_RawGANFeasibleRate,final_InjectedCount,final_GAN_to_AF_ObjNN_mean,final_GAN_to_AF_ObjNN_median,final_GAN_to_AF_ObjNN_p90,final_GAN_to_AF_DecNN_mean,final_GAN_to_AF_DecNN_median,final_GAN_to_AF_DecNN_p90,final_RawGANVarClipRate,core_metrics_file,stage_metrics_file,snapshot_count,snapshot_folder,snapshot_manifest_file
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,1,1,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,429.044482166667,0.0330092221293432,0.278684309063667,1,100200,100,100,1,100,30,30,18,0.18,NaN,NaN,154,147,0.954545454545455,147,38,0.258503401360544,38,30,0.789473684210526,4,0.04,1,30,6,4,0,0,0.0484455516789457,2,30,6,0.2,18,0.18,4,0.04,0,NaN,NaN,NaN,6,24,0,0.2,0.8,30,6,0.2,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,300,0,50,0,1,100,100,100,100,100,100,0.616034462153912,0.349891071598977,0.0627378991898149,0.309539990574121,7.27393601111432e-05,0.266143390554935,0.276648281482048,0.79,0.82,1,0.85,1,0.892,0,0.0147151776468577,0.33,0,4.40223255328389,6.71332426183314,0.0802676735000798,0.0945451343504155,6.71332426183314,0,0.05,0,0.05,0.1,32.8947368421052,0.05,0,0.02,1,4.86601078791244,4.41529210600358,6.71332426183314,0.0839167455680047,0.0820479914690662,0.0981508650172862,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run1_tpb0a10d96_6725_4ae0_b946_1cc4b9ef8699/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run1_tpb0a10d96_6725_4ae0_b946_1cc4b9ef8699/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,2,2,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,307.856326833333,0.068153438078117,0.268291967354941,1,100050,100,100,1,100,63,63,43,0.43,NaN,NaN,184,175,0.951086956521739,175,65,0.371428571428571,65,63,0.969230769230769,18,0.18,1,63,21,4,0,0,0.0582995227190883,2,63,21,0.333333333333333,43,0.43,18,0.18,0,NaN,NaN,NaN,21,42,0,0.333333333333333,0.666666666666667,63,21,0.333333333333333,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1050,0,50,0,1,100,100,100,100,100,100,0.448646502196789,0.15738448315942,0.260225357189775,0.244150954409665,8.5406887883655e-11,0.188421145007014,0.145564070306718,0.44,0.97,0.95,1,1,0.872,0.36,0.132355856817815,0.3,0,0.060699594985075,0.177714518669452,0.0381375562914932,0.0479634636920768,0.179904417982923,0.396825396825397,0.05,0.396825396825397,0.05,0.66,2.23613595706619,0.05,0,0.62,31,0.079910329205008,0.0615515979112251,0.179904417982923,0.0439289494929624,0.0434392434292372,0.0517898106361938,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run2_tp85e0978c_2491_4fcf_af8b_b29ac0855275/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run2_tp85e0978c_2491_4fcf_af8b_b29ac0855275/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP5_BC,LIRCMOP_BC,3,3,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,308.079722083333,0.0325280216549396,0.279036156192344,1,100000,100,100,1,100,29,29,22,0.22,NaN,NaN,174,170,0.977011494252874,170,30,0.176470588235294,30,29,0.966666666666667,6,0.06,1,29,8,4,0,0,0.036918568859589,2,29,8,0.275862068965517,22,0.22,6,0.06,0,NaN,NaN,NaN,8,21,0,0.275862068965517,0.724137931034483,29,8,0.275862068965517,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,400,0,50,0,1,100,100,100,100,100,100,0.42067640453577,0.0910229629771493,0.257966464906931,0.245844398736954,6.77539876183968e-08,0.16270993962884,0.160678565278649,0.34,1,1,1,1,0.868,0.02,0.0130505500556843,0.36,0,0.178840745400782,1.84104962807815,0.0438384898870935,0.0647979175789557,2.10563332456591,0.0344827586206897,0.05,0.0344827586206897,0.05,0.28,8.38926174496644,0.05,0,0.7,35,0.673801316463427,0.188480977305062,2.10563332456591,0.0491050776961872,0.0443784438831543,0.0686015096056598,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run3_tp416c32c8_9cc1_4034_aeb5_221db45eb6f3/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP5_BC_run3_tp416c32c8_9cc1_4034_aeb5_221db45eb6f3/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,1,1,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,548.991780083333,0.559932834288806,0.0454352293019385,1,100050,100,100,1,66,248,248,90,0.9,NaN,NaN,296,250,0.844594594594595,250,248,0.992,248,248,1,71,0.71,1,248,147,4,0,0,0.0101976749901119,2,248,147,0.592741935483871,90,0.9,71,0.71,0,NaN,NaN,NaN,147,101,0,0.592741935483871,0.407258064516129,248,147,0.592741935483871,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,7350,0,150,0,1,100,100,100,100,100,100,0.482764534056187,0.0786589859951025,0.386807857602835,0.0999933084240754,4.58282543807689e-06,0.095956676453352,0.0652138041704893,0.42,0.99,0.88,0.98,1,0.854,0.12,1.51458774179391e-05,0.33,0,0.0653242415431459,0.1474918781212,0.0359296507901679,0.0522505413105803,0.149371366150307,0.544354838709677,0.05,0.57258064516129,0.05,0.12,16.6666666666667,0.05,0,0.1,5,0.0820800452591607,0.068456227751027,0.149371366150307,0.0452884316480413,0.0422968622077734,0.0598433059115583,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run1_tp024f656e_1575_497f_903a_e738deb0a83a/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run1_tp024f656e_1575_497f_903a_e738deb0a83a/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,2,2,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,518.606448166667,0.0747808160118524,0.160281630857566,1,100050,100,100,1,100,76,76,37,0.37,NaN,NaN,143,137,0.958041958041958,137,77,0.562043795620438,77,76,0.987012987012987,19,0.19,1,76,33,4,0,0,0.0156425980969652,2,76,33,0.434210526315789,37,0.37,19,0.19,0,NaN,NaN,NaN,33,43,0,0.434210526315789,0.565789473684211,76,33,0.434210526315789,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,1650,0,50,0,1,100,100,100,100,100,100,0.422938014268875,0.184132447530538,0.335433365404606,0.217557455504785,0.0169393833555642,0.0875046488642692,0.120814310163259,0.16,0.9,0.98,1,0.99,0.806,0.14,0.000535445334005423,0.27,0,0.0591787155739426,0.123157990621348,0.0321450120275534,0.0474844086603364,0.126385959305185,0.592105263157895,0.05,0.592105263157895,0.05,0.74,1.80115273775216,0.05,2,0.26,13,0.0810796387965211,0.0626861178281443,0.126385959305185,0.0397467559837924,0.037662286461223,0.051777700463774,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run2_tpe1aa0a37_a3ea_45f4_89db_9bff1f752267/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run2_tpe1aa0a37_a3ea_45f4_89db_9bff1f752267/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP6_BC,LIRCMOP_BC,3,3,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,476.015237791667,0.170257410603002,0.144159782668731,1,100200,100,100,1,59,97,97,47,0.47,NaN,NaN,169,151,0.893491124260355,151,101,0.66887417218543,101,100,0.99009900990099,34,0.34,1,97,60,4,0,0,0.0149113471325972,2,97,60,0.618556701030928,47,0.47,34,0.34,0,NaN,NaN,NaN,60,37,0,0.618556701030928,0.381443298969072,97,60,0.618556701030928,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,3000,0,50,0,1,100,100,100,100,100,100,0.3600973752141,0.0945518150882608,0.291937763094902,0.19876797089131,0.0013706544930197,0.0681596121191979,0.173982430845499,0.08,1,0.99,1,1,0.814,0.04,0.000775327754421125,0.3,0,0.0768060009146485,0.294230600488324,0.0455528477480905,0.0618504433270422,0.294230600488324,0.45360824742268,0.05,0.45360824742268,0.05,0.26,8.86524822695035,0.05,0,0.36,18,0.158084752778768,0.0818887363774619,0.294230600488324,0.0537156862401513,0.0519596235180393,0.0687942888563641,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run3_tp16564dce_0ee2_474b_b5b2_94c90e3cb54e/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP6_BC_run3_tp16564dce_0ee2_474b_b5b2_94c90e3cb54e/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,1,1,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,565.368259291667,0.0087615536874104,0.293427768458248,1,100200,100,100,1,100,234,234,98,0.98,NaN,NaN,244,234,0.959016393442623,234,234,1,234,234,1,82,0.82,1,234,146,4,0,0,0.00632511197414753,2,234,146,0.623931623931624,98,0.98,82,0.82,0,NaN,NaN,NaN,146,88,0,0.623931623931624,0.376068376068376,234,146,0.623931623931624,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,7300,0,150,0,1,100,100,100,100,100,100,0.394553211927414,0.127275945283992,0.374153508841991,0.147277913152588,0.000345595909055822,0.0203997030854225,0.115646639615297,0.03,1,0.99,1,1,0.804,0.14,2.05346941900183e-06,0.36,0,0.118052003312176,0.245428647139389,0.0312107118031119,0.0425787799946737,0.245995809786491,0.452991452991453,0.05,0.465811965811966,0.05,0.08,24.0384615384616,0.05,0,0.12,6,0.146202961612946,0.123631046479586,0.245995809786491,0.0377349976224667,0.0383330197534362,0.047441223389475,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run1_tp3c7c4760_fd24_45a8_9a0d_5cec972926eb/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run1_tp3c7c4760_fd24_45a8_9a0d_5cec972926eb/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,2,2,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,590.409677250001,0.0108592401806126,0.29164637807992,1,100000,100,100,1,100,233,233,88,0.88,NaN,NaN,249,236,0.947791164658635,236,236,1,236,236,1,65,0.65,1,233,130,4,0,0,0.00616040613881127,2,233,130,0.55793991416309,88,0.88,65,0.65,0,NaN,NaN,NaN,130,103,0,0.55793991416309,0.44206008583691,233,130,0.55793991416309,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,6500,0,150,0,1,100,100,100,100,100,100,0.556744301170111,0.132086186551573,0.476791968643665,0.13497498620101,0.000291771790621656,0.0799523325264455,0.0399761662632227,0.67,0.94,0.49,0.91,1,0.802,0.1,4.84486956509675e-08,0.38,0,0.0566298531905714,0.188269779832151,0.0286832885277936,0.054953087800861,0.188269779832151,0.789699570815451,0.05,0.811158798283262,0.05,0.18,12.5,0.05,0,0.08,4,0.0808282551544288,0.0590808531799408,0.188269779832151,0.0357191483787523,0.0359589275235364,0.0603909355775431,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run2_tp703af66d_5060_4c82_820e_ec9343000e99/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run2_tp703af66d_5060_4c82_820e_ec9343000e99/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP7_BC,LIRCMOP_BC,3,3,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,622.738431541667,0.00857970088383661,0.293068686621207,1,100050,100,100,1,100,235,235,94,0.94,NaN,NaN,251,237,0.944223107569721,237,237,1,237,237,1,78,0.78,1,235,139,4,0,0,0.00547728418937422,2,235,139,0.591489361702128,94,0.94,78,0.78,0,NaN,NaN,NaN,139,96,0,0.591489361702128,0.408510638297872,235,139,0.591489361702128,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,6950,0,150,0,1,100,100,100,100,100,100,0.43564143538475,0.118450744043963,0.41822970032692,0.128310903883605,0.000496574242585872,0.0174117350578308,0.0730644321441651,0.15,0.99,0.88,1,1,0.804,0.08,1.02519998971767e-05,0.4,0,0.122723283715263,0.282208064766768,0.033228658652877,0.0456173591502508,0.282208064766768,0.480851063829787,0.05,0.51063829787234,0.05,0.1,24.0384615384615,0.05,0,0.14,7,0.185211356448795,0.124122224134269,0.282208064766768,0.0405447616614658,0.0421445769680667,0.0534297793913534,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run3_tpb9712736_8f47_41a9_8f0e_4c6675c73b25/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP7_BC_run3_tpb9712736_8f47_41a9_8f0e_4c6675c73b25/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,1,1,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,451.185206291667,0.00945681181815702,0.293129456622165,1,100050,100,100,1,100,239,239,92,0.92,NaN,NaN,255,242,0.949019607843137,242,242,1,242,242,1,73,0.73,1,239,155,4,0,0,0.00612523910293072,2,239,155,0.648535564853556,92,0.92,73,0.73,0,NaN,NaN,NaN,155,84,0,0.648535564853556,0.351464435146443,239,155,0.648535564853556,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,7750,0,150,0,1,100,100,100,100,100,100,0.461986901462078,0.102507686440717,0.442602181732655,0.103070708465162,0.000367863032006025,0.0193847197294235,0.0477054584026337,0.36,0.97,0.78,0.98,1,0.818,0.1,8.49174501950118e-06,0.35,0,0.107852176957595,0.365054901616293,0.0339041091597871,0.0486921374562333,0.365054901616293,0.426778242677824,0.05,0.439330543933054,0.05,0.1,21.5517241379311,0.05,1,0.12,6,0.196856056092683,0.113460264986141,0.365054901616293,0.0403318012754767,0.0388109361290693,0.0496855834093458,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP8_BC_run1_tpcfd62ac0_340b_4a52_90fe_b392c653f029/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP8_BC_run1_tpcfd62ac0_340b_4a52_90fe_b392c653f029/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,2,2,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,546.276823583333,0.00909036470376536,0.293305282383432,1,100150,100,100,1,100,231,231,95,0.95,NaN,NaN,246,231,0.939024390243902,231,231,1,231,231,1,82,0.82,1,231,147,4,0,0,0.00621495259889837,2,231,147,0.636363636363636,95,0.95,82,0.82,0,NaN,NaN,NaN,147,84,0,0.636363636363636,0.363636363636364,231,147,0.636363636363636,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,7350,0,150,0,1,100,100,100,100,100,100,0.477998487353325,0.091428950153679,0.417899017930031,0.118011658554362,0.0415557851276091,0.0600994694232941,0.0520512473583221,0.39,1,0.89,0.96,0.96,0.84,0.08,5.33995109647509e-05,0.44,0,0.099036347249811,0.244270137818398,0.0277585681015362,0.0430843515865268,0.249270900649617,0.415584415584416,0.05,0.445887445887446,0.05,0.1,20.4918032786885,0.05,0,0.18,9,0.136449253889301,0.10317800065965,0.249270900649617,0.0354157372590893,0.0328844273694404,0.0457839188828673,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP8_BC_run2_tp7fe3c425_1f2e_4d4f_9f91_fa4cd8a16ed3/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP8_BC_run2_tp7fe3c425_1f2e_4d4f_9f91_fa4cd8a16ed3/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP8_BC,LIRCMOP_BC,3,3,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,317.495206541667,0.0101616246845611,0.292279303053268,1,100050,100,100,1,100,216,216,93,0.93,NaN,NaN,230,216,0.939130434782609,216,216,1,216,216,1,71,0.71,1,216,115,4,0,0,0.00765393111690625,2,216,115,0.532407407407407,93,0.93,71,0.71,0,NaN,NaN,NaN,115,101,0,0.532407407407407,0.467592592592593,216,115,0.532407407407407,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,5750,0,100,0,1,100,100,100,100,100,100,0.421268530637026,0.123752095519671,0.366401234045625,0.137354518618637,0.00713517621575202,0.0548672965914011,0.106165117658675,0.25,0.99,0.97,0.95,1,0.832,0.12,0.000350482578365534,0.33,0,0.0571199299118988,0.208113013737544,0.0299707851064227,0.0515870956036724,0.208113013737544,0.615740740740741,0.05,0.615740740740741,0.05,0.26,7.8125,0.05,0,0.16,8,0.109733799657765,0.0597978035872041,0.208113013737544,0.0375070553700215,0.0349390571047072,0.0515870956036724,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP8_BC_run3_tp5f0be187_4db5_4814_b824_c2847c9b5615/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP8_BC_run3_tp5f0be187_4db5_4814_b824_c2847c9b5615/stage_metrics.csv,0,,
C5_aiDomOnlyTrain,ref_af_nd,af_not_dominates_ai,none,neighbor4,ai_dom_only,yt_dt,binary,objective_target_conditioned,target_conditioned,conditional_adversarial,LIRCMOP9_BC,LIRCMOP_BC,1,1,ok,,100,30,100000,1,50,4,5,0.2,50,0,200,0,1,1,1,g2sl,64,0.9,0.0001,0.0001,epoch,,283.435622875,0.282740428236323,0.418720546555089,1,100150,100,100,1,98,91,91,40,0.4,NaN,NaN,173,144,0.832369942196532,144,115,0.798611111111111,115,115,1,13,0.13,1,91,13,4,0,0,0.0209151956279055,2,91,13,0.142857142857143,40,0.4,13,0.13,0,NaN,NaN,NaN,13,78,0,0.142857142857143,0.857142857142857,91,13,0.142857142857143,1,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,650,0,50,0,1,100,100,100,100,100,100,0.695555082559586,0.327189040970539,0.100670760561698,0.135292068059061,7.33407067748863e-10,0.368366041589047,0.297442160998944,0.81,0.63,1,1,1,0.888,0.44,1.55641656753016e-05,0.19,0,0.0512318243914466,0.547587664106948,0.03366893495706,0.0812493015865863,0.547587664106948,0.263736263736264,0.05,0.274725274725275,0.05,0.4,4.56204379562044,0.05,4,0.46,23,0.38927018985249,0.0732137584259858,0.547587664106948,0.0492106563507032,0.0348802629190674,0.0828648567362478,0,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP9_BC_run1_tpa6b231e9_27de_4450_9878_d2242f1418a7/core_metrics.csv,/Users/lanai/Code/Matlab/PlatEMO/PlatEMO/Data/CCMO_GAN_BDG/CCMO_GAN_BDG_LIRCMOP9_BC_run1_tpa6b231e9_27de_4450_9878_d2242f1418a7/stage_metrics.csv,0,,
