addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm,problem,stage,stream,loss
140.0,0.447776104668071,0.447494422691614,-0.000281681976456394,0.490054471339589,0.490054471339589,-0.000323834324673251,0.00372002539498331,0.943944404715168,0.412523420666771,0.943944404715168,LIRCMOP7_BC,early,1.0,adversarial
160.0,0.445011844576883,0.44494320352328,-6.86410536033799e-05,0.133061058236065,0.133061058236065,-0.000160893405564275,0.00466043316659934,1.26887669052676,0.386877008683114,1.26887669052676,LIRCMOP7_BC,early,1.0,adversarial
180.0,0.443466599024999,0.443553526959644,8.69279346450424e-05,-0.0782161240951178,-0.0782161240951178,-4.9224392252638e-06,0.00446290590112239,1.30698259116603,0.602940962373401,1.30698259116603,LIRCMOP7_BC,early,1.0,adversarial
200.0,0.442580724426214,0.442584596003548,3.87157733394705e-06,0.0495878720253494,0.0495878720253494,-4.00997554700829e-05,0.0037952334510596,1.09835798594362,0.410240781207887,1.09835798594362,LIRCMOP7_BC,early,1.0,adversarial
220.0,0.441851461024777,0.44198861542524,0.000137154400463468,-0.238471379884334,-0.238471379884334,7.75892178461213e-05,0.00428940705751665,1.16320602148537,0.40016319823983,1.16320602148537,LIRCMOP7_BC,early,1.0,adversarial
240.0,0.441212937926702,0.440900010638903,-0.000312927287798581,0.520871401293112,0.520871401293112,-0.000417386455385283,0.00499638040435634,1.78676534591856,0.405638994261732,1.78676534591856,LIRCMOP7_BC,early,1.0,adversarial
260.0,0.44156721615232,0.441700278061263,0.000133061908942467,0.00784490397405812,0.00784490397405812,3.20919482447109e-05,0.00489962231000701,1.5470945290005,0.407023822341084,1.5470945290005,LIRCMOP7_BC,early,1.0,adversarial
280.0,0.441121858266186,0.441208193017473,8.63347512863877e-05,0.081166407900875,0.081166407900875,2.9118975550739e-05,0.00398823089292897,1.39968370844384,0.416288956028799,1.39968370844384,LIRCMOP7_BC,early,1.0,adversarial
300.0,0.44141342437705,0.441031392609595,-0.000382031767455382,0.564844471991995,0.564844471991995,-0.000481764700570738,0.00479209236041624,1.66797929688439,0.534671200597867,1.66797929688439,LIRCMOP7_BC,early,1.0,adversarial
320.0,0.441427991258033,0.441284391454758,-0.00014359980327433,0.222223762230567,0.222223762230567,-0.000199128322137609,0.00414591271999642,1.11881249456006,0.633790190338671,1.11881249456006,LIRCMOP7_BC,early,1.0,adversarial
340.0,0.441445384527261,0.441513099429402,6.77149021415802e-05,0.167660015048545,0.167660015048545,-1.16384649021574e-05,0.00455625176625095,1.5390519717305,0.362953183570838,1.5390519717305,LIRCMOP7_BC,early,1.0,adversarial
360.0,0.440970084049071,0.440625334210558,-0.000344749838512959,0.512444901969363,0.512444901969363,-0.000404323369589474,0.00413941129070984,1.48980543627772,0.392553418941406,1.48980543627772,LIRCMOP7_BC,early,1.0,adversarial
380.0,0.440665541541136,0.440580561251789,-8.49802893469476e-05,0.245826987095754,0.245826987095754,-0.000159159602885377,0.00435600861730865,1.37434265602777,0.528545135951928,1.37434265602777,LIRCMOP7_BC,early,1.0,adversarial
400.0,0.440425886182822,0.440217774903237,-0.0002081112795847,0.44522023265469,0.44522023265469,-0.000272266071497456,0.00406460093649653,1.31793661156229,0.526518515401095,1.31793661156229,LIRCMOP7_BC,early,1.0,adversarial
420.0,0.440546026155214,0.440869667476181,0.000323641320967405,-0.199341443604525,-0.199341443604525,0.000230082232876334,0.00481508887752538,1.72984710616086,0.560552980544094,1.72984710616086,LIRCMOP7_BC,early,1.0,adversarial
440.0,0.439729943085038,0.440160219469614,0.000430276384575434,-0.459087721453732,-0.459087721453732,0.000366751833097108,0.00433535566149089,1.50304831422735,0.479374418977739,1.50304831422735,LIRCMOP7_BC,early,1.0,adversarial
460.0,0.440104707287586,0.440203121756577,9.84144689910593e-05,0.00598620670454982,0.00598620670454982,2.27690736472575e-05,0.0044218911856452,1.54355490126885,0.461507643972037,1.54355490126885,LIRCMOP7_BC,early,1.0,adversarial
480.0,0.439484066969061,0.439664321660026,0.000180254690965054,-0.180336347165806,-0.180336347165806,8.72498815708936e-05,0.00451392306067055,1.85817420742695,0.487096918616676,1.85817420742695,LIRCMOP7_BC,early,1.0,adversarial
500.0,0.439034495132282,0.439166822492512,0.000132327360230611,-0.10593895582025,-0.10593895582025,2.76027000103075e-05,0.00495629679439149,1.72899813714132,0.492470234790026,1.72899813714132,LIRCMOP7_BC,early,1.0,adversarial
520.0,0.438772639094439,0.438618928751946,-0.00015371034249323,0.441217341352017,0.441217341352017,-0.0002030243591161,0.00392238088864041,0.995109355272668,0.68012727501388,0.995109355272668,LIRCMOP7_BC,early,1.0,adversarial
540.0,0.438443070958284,0.438658087978865,0.000215017020580854,-0.140168371465074,-0.140168371465074,0.000116031823213052,0.00476920997780738,1.83988240293039,0.497063123319893,1.83988240293039,LIRCMOP7_BC,early,1.0,adversarial
560.0,0.438868440056681,0.43852863623696,-0.000339803819720541,0.372053044491607,0.372053044491607,-0.000444110612069277,0.0048399393021224,1.7242228952664,0.64137090830187,1.7242228952664,LIRCMOP7_BC,early,1.0,adversarial
580.0,0.437659044126547,0.437669191044558,1.01469180111557e-05,0.249510506666647,0.249510506666647,-0.000115332843967062,0.00500020493259635,1.87129223119359,0.600414695660622,1.87129223119359,LIRCMOP7_BC,early,1.0,adversarial
600.0,0.438017277409932,0.438438592585126,0.000421315175194503,-0.320040032784621,-0.320040032784621,0.000319892267451355,0.00471870973910739,1.44271324063524,0.459282388152367,1.44271324063524,LIRCMOP7_BC,early,1.0,adversarial
620.0,0.439186275523026,0.439079186448835,-0.000107089074191158,0.272116557510032,0.272116557510032,-0.000186570440452446,0.00457419830778105,1.59483953197848,0.607973249637015,1.59483953197848,LIRCMOP7_BC,early,1.0,adversarial
640.0,0.438318147477287,0.438391369765715,7.32222884278766e-05,-0.0599954118369782,-0.0599954118369782,-2.19063305738727e-05,0.00498586569147928,1.68543724181139,0.519698320019607,1.68543724181139,LIRCMOP7_BC,early,1.0,adversarial
660.0,0.437000323719495,0.43711450844996,0.000114184730465094,0.0149950800907426,0.0149950800907426,5.14867083757812e-05,0.00447229773194352,1.55674261653484,0.444534798837182,1.55674261653484,LIRCMOP7_BC,early,1.0,adversarial
680.0,0.436440677993781,0.436625292036829,0.00018461404304787,-0.11824239518548,-0.11824239518548,0.00011666914723294,0.00424741200046102,1.6463424528056,0.448641743857005,1.6463424528056,LIRCMOP7_BC,early,1.0,adversarial
700.0,0.43654504575757,0.43683331441698,0.000288268659410396,-0.274622406242283,-0.274622406242283,0.000213407267424374,0.00462497472997378,1.29222972146395,0.364352574419927,1.29222972146395,LIRCMOP7_BC,early,1.0,adversarial
720.0,0.436499258284199,0.436474174107259,-2.50841769408039e-05,0.168076481650934,0.168076481650934,-9.19259354928268e-05,0.00425035850039356,1.60056384576404,0.419348175789073,1.60056384576404,LIRCMOP7_BC,early,1.0,adversarial
740.0,0.436645769272536,0.436794676136144,0.000148906863608023,-0.00572276641338916,-0.00572276641338916,4.75974958642409e-05,0.00484631785106953,1.73659128844347,0.633847782301786,1.73659128844347,LIRCMOP7_BC,early,1.0,adversarial
760.0,0.436095462619855,0.436287921436725,0.000192458816870078,-0.158780522035084,-0.158780522035084,0.000123390623475182,0.00444242034641427,1.41426029473375,0.460306629272205,1.41426029473375,LIRCMOP7_BC,early,1.0,adversarial
780.0,0.437151715126337,0.437189666620377,3.79514940397341e-05,0.0989119449808734,0.0989119449808734,-0.00011742739682103,0.00537008385785677,1.73734894391384,0.482396848086018,1.73734894391384,LIRCMOP7_BC,early,1.0,adversarial
800.0,0.437634076589303,0.437645037530567,1.09609412646261e-05,0.042328508880327,0.042328508880327,-0.000129850079059269,0.00524323671671632,1.88933321227161,0.54589003445214,1.88933321227161,LIRCMOP7_BC,early,1.0,adversarial
820.0,0.436562893374346,0.436657738746178,9.48453718316311e-05,-0.142281723984263,-0.142281723984263,1.09401310116511e-05,0.00449663608359812,1.49707070779458,0.536645358339792,1.49707070779458,LIRCMOP7_BC,early,1.0,adversarial
840.0,0.436520833687767,0.436559504704247,3.86710164804183e-05,0.0507865555368914,0.0507865555368914,-2.14307417879199e-05,0.00396104262912219,1.28082704002299,0.493370881540896,1.28082704002299,LIRCMOP7_BC,early,1.0,adversarial
860.0,0.436329420546558,0.436408205779727,7.87852331696204e-05,0.00743552721116612,0.00743552721116612,3.02203822551218e-05,0.00378304311136167,1.20363079362129,0.485218201452482,1.20363079362129,LIRCMOP7_BC,early,1.0,adversarial
880.0,0.435311057895734,0.43539400161118,8.29437154463708e-05,-0.0158269981365947,-0.0158269981365947,-1.85230436779578e-05,0.00480952384051444,2.09708548922221,0.529663147951797,2.09708548922221,LIRCMOP7_BC,early,1.0,adversarial
900.0,0.435156911744671,0.435194401753572,3.74900089015195e-05,0.0833031959582174,0.0833031959582174,-1.67220959151291e-05,0.00433258936684196,1.13188080258109,0.501051026635447,1.13188080258109,LIRCMOP7_BC,early,1.0,adversarial
920.0,0.435024378267003,0.435181387923557,0.000157009656554241,-0.197236637274221,-0.197236637274221,0.00010481402917152,0.00408564783205364,1.35407922607036,0.598973571337772,1.35407922607036,LIRCMOP7_BC,early,1.0,adversarial
940.0,0.435491127703234,0.435475404885181,-1.57228180533431e-05,0.0623403068996298,0.0623403068996298,-0.000149888580625886,0.00546462442337336,2.01719017956609,0.798809224028523,2.01719017956609,LIRCMOP7_BC,early,1.0,adversarial
960.0,0.435696967601362,0.435335392590741,-0.00036157501062134,0.416723547584851,0.416723547584851,-0.000438771860064533,0.00452992516636033,1.42770345658847,0.573184062149667,1.42770345658847,LIRCMOP7_BC,early,1.0,adversarial
980.0,0.434574843020087,0.434480506475547,-9.4336544540663e-05,0.137462016265071,0.137462016265071,-0.00018949792008331,0.0048326888593404,1.57118465173797,0.478638010401991,1.57118465173797,LIRCMOP7_BC,early,1.0,adversarial
1000.0,0.433755512021617,0.433896639763793,0.000141127742176061,-0.104550466420204,-0.104550466420204,6.50015697076965e-05,0.00452173403897454,1.48030382577476,0.431445718119551,1.48030382577476,LIRCMOP7_BC,early,1.0,adversarial
1020.0,0.433591240630575,0.433549021788215,-4.22188423599978e-05,0.222490132758882,0.222490132758882,-0.000104652515501923,0.00400455489431372,1.39435910697355,0.564565720731414,1.39435910697355,LIRCMOP7_BC,early,1.0,adversarial
1040.0,0.43441065691055,0.434228968393822,-0.000181688516728395,0.294213942212925,0.294213942212925,-0.000313022088484089,0.00472904513397559,1.71697659265389,0.827922276104199,1.71697659265389,LIRCMOP7_BC,early,1.0,adversarial
1060.0,0.433351583745884,0.433351272380876,-3.11365007055198e-07,0.0791838334293722,0.0791838334293722,-0.000100372097590565,0.00454705800292747,1.53860094626656,0.412231137643824,1.53860094626656,LIRCMOP7_BC,early,1.0,adversarial
1080.0,0.433728846218364,0.433777285211562,4.84389931975082e-05,0.0992902559693277,0.0992902559693277,-7.64903559267026e-05,0.00497877776323638,1.60446227587866,0.390332744799544,1.60446227587866,LIRCMOP7_BC,early,1.0,adversarial
1100.0,0.434535073680868,0.434426652046854,-0.000108421634014588,0.308828147229797,0.308828147229797,-0.000197740287254734,0.00465326231449666,1.40376604351967,0.457435287620764,1.40376604351967,LIRCMOP7_BC,early,1.0,adversarial
1120.0,0.433402086321467,0.433362150397744,-3.99359237224228e-05,0.230496824621323,0.230496824621323,-0.000141586321554621,0.00452424654316889,1.51008378338415,0.461289274829176,1.51008378338415,LIRCMOP7_BC,early,1.0,adversarial
1140.0,0.433316064159147,0.43293232432218,-0.000383739836967045,0.552799661894565,0.552799661894565,-0.000513881967743245,0.00532461024678322,1.6283631465913,0.443111140485973,1.6283631465913,LIRCMOP7_BC,early,1.0,adversarial
1160.0,0.432815401538976,0.432747027361336,-6.83741776397739e-05,0.20468986133748,0.20468986133748,-0.000138480138277739,0.00414539968336871,1.50010648619104,0.568083558304905,1.50010648619104,LIRCMOP7_BC,early,1.0,adversarial
1180.0,0.432511319183647,0.432553232104495,4.19129208478197e-05,0.0718514509774891,0.0718514509774891,-4.18263804899453e-05,0.00446811535640639,1.33335638199263,0.515694217514252,1.33335638199263,LIRCMOP7_BC,early,1.0,adversarial
1200.0,0.43234036444708,0.432170782440505,-0.000169582006574687,0.35204315558471,0.35204315558471,-0.000246251464230088,0.00482424217651674,1.60118467983016,0.389172611300333,1.60118467983016,LIRCMOP7_BC,early,1.0,adversarial
1220.0,0.431919377355765,0.432113488594232,0.000194111238467354,-0.214516503181646,-0.214516503181646,0.000104305184087526,0.00425605409429628,1.47431902917755,0.520457237099072,1.47431902917755,LIRCMOP7_BC,early,1.0,adversarial
1240.0,0.432339427448798,0.432352776888857,1.33494400592626e-05,0.101729860807892,0.101729860807892,-8.3778258003469e-05,0.00490021390869327,1.63800369495741,0.462859418759977,1.63800369495741,LIRCMOP7_BC,early,1.0,adversarial
1260.0,0.432071470026209,0.432457712564816,0.000386242538606585,-0.264033346064775,-0.264033346064775,0.000279413762246658,0.00501833624091891,1.78224302261135,0.574775953205774,1.78224302261135,LIRCMOP7_BC,early,1.0,adversarial
1280.0,0.433112111958389,0.432642438098958,-0.000469673859431252,0.543449155158466,0.543449155158466,-0.000567986801047532,0.00452360039693388,1.52987416234343,0.460823201172637,1.52987416234343,LIRCMOP7_BC,early,1.0,adversarial
1300.0,0.431937840902633,0.431521132728374,-0.000416708174258873,0.600676618947768,0.600676618947768,-0.000525662277175679,0.00481438707165413,1.53709793675428,0.545010052871781,1.53709793675428,LIRCMOP7_BC,early,1.0,adversarial
1320.0,0.431377013798261,0.431319468798081,-5.75450001803479e-05,0.295265402462355,0.295265402462355,-0.000109802429939044,0.00417418513287788,1.5163584794208,0.549101848837266,1.5163584794208,LIRCMOP7_BC,early,1.0,adversarial
1340.0,0.430946694713839,0.431096284067457,0.000149589353618806,-0.274508648926915,-0.274508648926915,9.42759885967623e-05,0.00394429518447441,1.32828008652673,0.43986090712853,1.32828008652673,LIRCMOP7_BC,early,1.0,adversarial
1360.0,0.43109042800014,0.431012376434449,-7.80515656906844e-05,0.282811002796227,0.282811002796227,-0.000173443172100996,0.00500969344833823,1.73861995688877,0.579820836137654,1.73861995688877,LIRCMOP7_BC,early,1.0,adversarial
1380.0,0.431028543956238,0.430889672033971,-0.000138871922266193,0.447009791170445,0.447009791170445,-0.000223791628660808,0.00432326508444337,1.49994707348383,0.478861606610323,1.49994707348383,LIRCMOP7_BC,early,1.0,adversarial
1400.0,0.431693286919479,0.431858607723109,0.000165320803629743,-0.117518412285759,-0.117518412285759,1.66864000805714e-05,0.00530501224435691,2.1144119427264,0.396511726237998,2.1144119427264,LIRCMOP7_BC,early,1.0,adversarial
1420.0,0.431652495441771,0.431464433838395,-0.000188061603375644,0.39282395231198,0.39282395231198,-0.000274759974121871,0.00468528252224085,1.4872334919604,0.468217916980569,1.4872334919604,LIRCMOP7_BC,early,1.0,adversarial
1440.0,0.431299539208321,0.431687419879437,0.000387880671116614,-0.447626913627144,-0.447626913627144,0.000259127623934435,0.00523040572454192,1.94730906090574,0.559503257472746,1.94730906090574,LIRCMOP7_BC,early,1.0,adversarial
1460.0,0.431759170823567,0.431390245229846,-0.000368925593721425,0.542766172889656,0.542766172889656,-0.00050433554636966,0.0050153185212799,1.84215289823965,0.58629356708538,1.84215289823965,LIRCMOP7_BC,early,1.0,adversarial
1480.0,0.431533914014815,0.431313905118537,-0.000220008896278212,0.435039956502141,0.435039956502141,-0.000321073121532325,0.00468708411411231,1.61875611260697,0.52336566865131,1.61875611260697,LIRCMOP7_BC,early,1.0,adversarial
1500.0,0.431205018732793,0.431335733978349,0.000130715245556134,-0.0214007532672499,-0.0214007532672499,2.01201120187474e-05,0.00456735676589328,1.48059043514754,0.496137960486996,1.48059043514754,LIRCMOP7_BC,early,1.0,adversarial
1520.0,0.431701911255772,0.432046461541904,0.000344550286131562,-0.2537915581071,-0.2537915581071,0.000231946210335269,0.00461690402996389,1.77853710016419,0.464965908554795,1.77853710016419,LIRCMOP7_BC,early,1.0,adversarial
1540.0,0.431258026519176,0.43148119967316,0.000223173153984013,-0.218376840464225,-0.218376840464225,0.000105873526762594,0.00471295020849131,1.56429964833102,0.467230822615246,1.56429964833102,LIRCMOP7_BC,early,1.0,adversarial
1560.0,0.430666955218852,0.430528951331876,-0.00013800388697599,0.360664358367911,0.360664358367911,-0.00020449100788016,0.0039819492003699,1.17207594629218,0.584129410870711,1.17207594629218,LIRCMOP7_BC,early,1.0,adversarial
1580.0,0.43031795917578,0.430225676121503,-9.22830542769426e-05,0.329053825998206,0.329053825998206,-0.000186406489315898,0.0048228555965239,1.83971614461954,0.488787540197281,1.83971614461954,LIRCMOP7_BC,early,1.0,adversarial
1600.0,0.429974799422029,0.429948457451396,-2.6341970632171e-05,0.18727745351727,0.18727745351727,-8.89114584935961e-05,0.0038034811215866,1.2083150286257,0.514648904742731,1.2083150286257,LIRCMOP7_BC,early,1.0,adversarial
1620.0,0.430705324349671,0.430851775230978,0.000146450881306104,0.0116163789010129,0.0116163789010129,7.85287179297273e-05,0.0044078268712568,1.40021733762751,0.403680366884165,1.40021733762751,LIRCMOP7_BC,early,1.0,adversarial
1640.0,0.430408064457416,0.430299969123574,-0.000108095333841485,0.28055259059446,0.28055259059446,-0.000183866067210091,0.00457566131237385,1.75726840896393,0.721291203247659,1.75726840896393,LIRCMOP7_BC,early,1.0,adversarial
1660.0,0.430188931592544,0.430190570574397,1.63898185312483e-06,0.247456426555704,0.247456426555704,-9.45122869363019e-05,0.00449102083805338,1.6110733498332,0.556399430673743,1.6110733498332,LIRCMOP7_BC,early,1.0,adversarial
1680.0,0.43066931738918,0.430603668469816,-6.56489193639476e-05,0.209752060268131,0.209752060268131,-0.000151463201648738,0.00442761144599497,1.51724339242993,0.588631487919746,1.51724339242993,LIRCMOP7_BC,early,1.0,adversarial
1700.0,0.430506400458793,0.43021486752582,-0.000291532932972849,0.524834275353054,0.524834275353054,-0.000376451401337916,0.00464423084231707,1.42432909068002,0.46672923931144,1.42432909068002,LIRCMOP7_BC,early,1.0,adversarial
1720.0,0.430808874138839,0.430303271935492,-0.000505602203347277,0.647911715947237,0.647911715947237,-0.00061865730452661,0.00494995189823807,1.86536503044329,0.684216348618126,1.86536503044329,LIRCMOP7_BC,early,1.0,adversarial
1740.0,0.430271055585195,0.429839483942115,-0.000431571643080442,0.58942451139676,0.58942451139676,-0.000539054795712901,0.00479392201004108,1.99256216078423,0.482834743094687,1.99256216078423,LIRCMOP7_BC,early,1.0,adversarial
1760.0,0.430202709517196,0.429945658556695,-0.00025705096050177,0.473198467935182,0.473198467935182,-0.000329771341249155,0.00417799880053259,1.41226658106087,0.496158413725543,1.41226658106087,LIRCMOP7_BC,early,1.0,adversarial
1780.0,0.429483625598279,0.429440385720658,-4.32398776207266e-05,0.162069911103368,0.162069911103368,-0.000134539676980471,0.0046656838246902,1.65150116563115,0.506325667431496,1.65150116563115,LIRCMOP7_BC,early,1.0,adversarial
1800.0,0.429548048004974,0.429381698725351,-0.000166349279623279,0.409895073329491,0.409895073329491,-0.000244512090198322,0.00433429870992126,1.51679097749963,0.319498257329536,1.51679097749963,LIRCMOP7_BC,early,1.0,adversarial
1820.0,0.429871070537657,0.429925666963321,5.4596425664355e-05,0.0494995253924466,0.0494995253924466,-5.19346417798881e-05,0.00459111868174759,1.65112227539759,0.430507235357177,1.65112227539759,LIRCMOP7_BC,early,1.0,adversarial
1840.0,0.429186147660332,0.429101179548807,-8.4968111524808e-05,0.294488274398448,0.294488274398448,-0.000194647507360133,0.00464025415474828,1.63115668301671,0.554621842544523,1.63115668301671,LIRCMOP7_BC,early,1.0,adversarial
1860.0,0.428895362874745,0.428943246121224,4.78832464783641e-05,0.0908398395836357,0.0908398395836357,-7.0321889972258e-05,0.00471810847134987,1.65827091088398,0.3806535520455,1.65827091088398,LIRCMOP7_BC,early,1.0,adversarial
1880.0,0.429747561992962,0.430088828027024,0.000341266034062149,-0.296222293468149,-0.296222293468149,0.000224114562929873,0.00516156712347727,1.85535389251672,0.476839971209765,1.85535389251672,LIRCMOP7_BC,early,1.0,adversarial
1900.0,0.429449739728619,0.42952730177442,7.75620458010606e-05,-0.0943095058866903,-0.0943095058866903,7.10199751694734e-06,0.00417852287510577,1.35444490319711,0.382542404236843,1.35444490319711,LIRCMOP7_BC,early,1.0,adversarial
1920.0,0.429572533950528,0.429382889686848,-0.000189644263679623,0.41694502986554,0.41694502986554,-0.000251993997891607,0.00398687908496004,1.42072529380532,0.406011116421937,1.42072529380532,LIRCMOP7_BC,early,1.0,adversarial
1940.0,0.429100903454182,0.429130072876902,2.91694227206873e-05,-0.0137085236146409,-0.0137085236146409,-5.50366620971486e-05,0.00456195155762792,1.65205631349853,0.544290525261259,1.65205631349853,LIRCMOP7_BC,early,1.0,adversarial
1960.0,0.428768761218445,0.428704673264474,-6.40879539715034e-05,0.332877447196382,0.332877447196382,-0.000213335042768204,0.00512130707656027,1.69830086849598,0.338245538700304,1.69830086849598,LIRCMOP7_BC,early,1.0,adversarial
1980.0,0.428835739697139,0.42897505465004,0.000139314952900205,-0.0396921271086732,-0.0396921271086732,4.12896613649897e-05,0.00450203899743468,1.81745371224987,0.444948517525466,1.81745371224987,LIRCMOP7_BC,early,1.0,adversarial
2000.0,0.428745354254011,0.428736891062903,-8.46319110825444e-06,0.0991866416995184,0.0991866416995184,-8.68768499266545e-05,0.00407732190047591,1.48899780397493,0.514595179933779,1.48899780397493,LIRCMOP7_BC,early,1.0,adversarial
1.0,0.494337989768463,0.49404896510163,-0.000289024666832727,0.0868440420358838,0.0868440420358838,-0.000337208546166963,0.00412358995338397,1.05258891965382,0.757393884822239,1.05258891965382,LIRCMOP7_BC,early,2.0,adversarial
2.0,0.49404896510163,0.493682848867159,-0.000366116234470859,0.172160759962735,0.172160759962735,-0.000413762953613195,0.00424781646942758,0.983593399605716,0.838624567008,0.983593399605716,LIRCMOP7_BC,early,2.0,adversarial
3.0,0.493682848867159,0.49291693213729,-0.000765916729869531,0.364705949024174,0.364705949024174,-0.000872819061201316,0.00527576725273055,1.64641064023871,0.84927273046461,1.64641064023871,LIRCMOP7_BC,early,2.0,adversarial
4.0,0.49291693213729,0.491957933667036,-0.000958998470253769,0.44222146677952,0.44222146677952,-0.00101103382071704,0.00425198343681922,1.11438154159143,0.841294571959909,1.11438154159143,LIRCMOP7_BC,early,2.0,adversarial
5.0,0.491957933667036,0.490464619600826,-0.00149331406621006,0.679506361399256,0.679506361399256,-0.00158082432536672,0.00501331343219852,1.32557352762561,0.858797391400519,1.32557352762561,LIRCMOP7_BC,early,2.0,adversarial
20.0,0.481318369065019,0.480446616258165,-0.000871752806853698,0.584142086433354,0.584142086433354,-0.000944137810271195,0.00441469959874404,1.10765078801068,0.718054353005842,1.10765078801068,LIRCMOP7_BC,early,2.0,adversarial
40.0,0.471720048817658,0.47105981826237,-0.000660230555287966,0.488849186178615,0.488849186178615,-0.000725197841472536,0.00480493915618428,1.13304249507162,0.703968330416437,1.13304249507162,LIRCMOP7_BC,early,2.0,adversarial
60.0,0.464151590728116,0.463699753709849,-0.000451837018266954,0.407691775691197,0.407691775691197,-0.000533650988033391,0.00446937864597973,1.26070752864796,0.619583708392339,1.26070752864796,LIRCMOP7_BC,early,2.0,adversarial
80.0,0.458937653263514,0.458571554684808,-0.000366098578705898,0.355690028836084,0.355690028836084,-0.000423685119893689,0.0041648058167778,1.06705735095372,0.608453868824558,1.06705735095372,LIRCMOP7_BC,early,2.0,adversarial
100.0,0.454556597322644,0.454758890915338,0.000202293592693692,-0.315653799318287,-0.315653799318287,0.000142953859301749,0.00423120572251638,1.41559320097447,0.47939534212161,1.41559320097447,LIRCMOP7_BC,early,2.0,adversarial
120.0,0.451461710963406,0.451097062441503,-0.000364648521903432,0.444367693283835,0.444367693283835,-0.000483346056298782,0.00520023453331186,1.54155921349167,0.520575234850851,1.54155921349167,LIRCMOP7_BC,early,2.0,adversarial
140.0,0.448597744729526,0.448239064298296,-0.000358680431230052,0.460542407608239,0.460542407608239,-0.000412281117169241,0.00412028478436827,1.19039947497578,0.69017817156663,1.19039947497578,LIRCMOP7_BC,early,2.0,adversarial
160.0,0.445201430986119,0.445173678288034,-2.77526980849707e-05,0.0514634417994175,0.0514634417994175,-8.45931605376768e-05,0.00424371892159527,1.12473221111054,0.631844978726373,1.12473221111054,LIRCMOP7_BC,early,2.0,adversarial
180.0,0.443711388383208,0.443598189136848,-0.000113199246359885,0.290100285244807,0.290100285244807,-0.000198272820170814,0.00462393873434661,1.44572045866971,0.501754277120587,1.44572045866971,LIRCMOP7_BC,early,2.0,adversarial
200.0,0.442369951480006,0.442430518918926,6.05674389202449e-05,-0.0402927567840047,-0.0402927567840047,5.72777505598115e-06,0.00387932447951988,1.14476539797197,0.455750426152868,1.14476539797197,LIRCMOP7_BC,early,2.0,adversarial
